,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE
7811,0.55,0.55,0.55,0.55,0.55
7812,0.55,0.55,0.55,0.55,0.55
7813,0.55,0.55,0.55,0.55,0.55
7814,0.55,0.55,0.55,0.55,0.55
7815,0.55,0.55,0.55,0.55,0.55
7816,0.55,0.55,0.55,0.55,0.55
7817,0.55,0.55,0.55,0.55,0.55
7818,0.55,0.55,0.55,0.55,0.55
7819,0.55,0.55,0.55,0.55,0.55
7820,0.55,0.55,0.55,0.55,0.55
7821,0.55,0.55,0.55,0.55,0.55
7822,0.55,0.55,0.55,0.55,0.55
7823,0.55,0.55,0.55,0.55,0.55
7824,0.55,0.55,0.55,0.55,0.55
7825,0.55,0.55,0.55,0.55,0.55
7826,0.55,0.55,0.55,0.55,0.55
7827,0.55,0.55,0.55,0.55,0.55
7828,0.55,0.55,0.55,0.55,0.55
7829,0.55,0.55,0.55,0.55,0.55
7830,0.55,0.55,0.55,0.55,0.55
7831,0.55,0.55,0.55,0.55,0.55
7832,0.55,0.55,0.55,0.55,0.55
7833,0.55,0.55,0.55,0.55,0.55
7834,0.55,0.55,0.55,0.55,0.55
7835,0.55,0.55,0.55,0.55,0.55
7836,0.55,0.55,0.55,0.55,0.55
7837,0.55,0.55,0.55,0.55,0.55
7838,0.55,0.55,0.55,0.55,0.55
7839,0.55,0.55,0.55,0.55,0.55
7840,0.55,0.55,0.55,0.55,0.55
7841,0.55,0.55,0.55,0.55,0.55
7842,0.55,0.55,0.55,0.55,0.55
7843,0.55,0.55,0.55,0.55,0.55
7844,0.55,0.55,0.55,0.55,0.55
7845,0.55,0.55,0.55,0.55,0.55
7846,0.55,0.55,0.55,0.55,0.55
7847,0.55,0.55,0.55,0.55,0.55
7848,0.55,0.55,0.55,0.55,0.55
7849,0.55,0.55,0.55,0.55,0.55
7850,0.55,0.55,0.55,0.55,0.55
7851,0.55,0.55,0.55,0.55,0.55
7852,0.55,0.55,0.55,0.55,0.55
7853,0.55,0.55,0.55,0.55,0.55
7854,0.55,0.55,0.55,0.55,0.55
7855,0.55,0.55,0.55,0.55,0.55
7856,0.55,0.55,0.55,0.55,0.55
7857,0.55,0.55,0.55,0.55,0.55
7858,0.55,0.55,0.55,0.55,0.55
7859,0.55,0.55,0.55,0.55,0.55
7860,0.55,0.55,0.55,0.55,0.55
7861,0.55,0.55,0.55,0.55,0.55
7862,0.55,0.55,0.55,0.55,0.55
7863,0.55,0.55,0.55,0.55,0.55
7864,0.55,0.55,0.55,0.55,0.55
7865,0.55,0.55,0.55,0.55,0.55
7866,0.55,0.55,0.55,0.55,0.55
7867,0.55,0.55,0.55,0.55,0.55
7868,0.55,0.55,0.55,0.55,0.55
7869,0.55,0.55,0.55,0.55,0.55
7870,0.55,0.55,0.55,0.55,0.55
7871,0.55,0.55,0.55,0.55,0.55
7872,0.55,0.55,0.55,0.55,0.55
7873,0.55,0.55,0.55,0.55,0.55
7874,0.55,0.55,0.55,0.55,0.55
7875,0.55,0.55,0.55,0.55,0.55
7876,0.55,0.55,0.55,0.55,0.55
7877,0.55,0.55,0.55,0.55,0.55
7878,0.55,0.55,0.55,0.55,0.55
7879,0.55,0.55,0.55,0.55,0.55
7880,0.55,0.55,0.55,0.55,0.55
7881,0.55,0.55,0.55,0.55,0.55
7882,0.55,0.55,0.55,0.55,0.55
7883,0.55,0.55,0.55,0.55,0.55
7884,0.55,0.55,0.55,0.55,0.55
7885,0.55,0.55,0.55,0.55,0.55
7886,0.55,0.55,0.55,0.55,0.55
7887,0.55,0.55,0.55,0.55,0.55
7888,0.55,0.55,0.55,0.55,0.55
7889,0.55,0.55,0.55,0.55,0.55
7890,0.55,0.55,0.55,0.55,0.55
7891,0.55,0.55,0.55,0.55,0.55
7892,0.55,0.55,0.55,0.55,0.55
7893,0.55,0.55,0.55,0.55,0.55
7894,0.55,0.55,0.55,0.55,0.55
7895,0.55,0.55,0.55,0.55,0.55
7896,0.55,0.55,0.55,0.55,0.55
7897,0.55,0.55,0.55,0.55,0.55
7898,0.55,0.55,0.55,0.55,0.55
7899,0.55,0.55,0.55,0.55,0.55
7900,0.55,0.55,0.55,0.55,0.55
7901,0.55,0.55,0.55,0.55,0.55
7902,0.55,0.55,0.55,0.55,0.55
7903,0.55,0.55,0.55,0.55,0.55
7904,0.55,0.55,0.55,0.55,0.55
7905,0.55,0.55,0.55,0.55,0.55
7906,0.55,0.55,0.55,0.55,0.55
7907,0.55,0.55,0.55,0.55,0.55
7908,0.55,0.55,0.55,0.55,0.55
7909,0.55,0.55,0.55,0.55,0.55
7910,0.55,0.55,0.55,0.55,0.55
7911,0.55,0.55,0.55,0.55,0.55
7912,0.55,0.55,0.55,0.55,0.55
7913,0.55,0.55,0.55,0.55,0.55
7914,0.55,0.55,0.55,0.55,0.55
7915,0.55,0.55,0.55,0.55,0.55
7916,0.55,0.55,0.55,0.55,0.55
7917,0.55,0.55,0.55,0.55,0.55
7918,0.55,0.55,0.55,0.55,0.55
7919,0.55,0.55,0.55,0.55,0.55
7920,0.55,0.55,0.55,0.55,0.55
7921,0.55,0.55,0.55,0.55,0.55
7922,0.55,0.55,0.55,0.55,0.55
7923,0.55,0.55,0.55,0.55,0.55
7924,0.55,0.55,0.55,0.55,0.55
7925,0.55,0.55,0.55,0.55,0.55
7926,0.55,0.55,0.55,0.55,0.55
7927,0.55,0.55,0.55,0.55,0.55
7928,0.55,0.55,0.55,0.55,0.55
7929,0.55,0.55,0.55,0.55,0.55
7930,0.55,0.55,0.55,0.55,0.55
7931,0.55,0.55,0.55,0.55,0.55
7932,0.55,0.55,0.55,0.55,0.55
7933,0.55,0.55,0.55,0.55,0.55
7934,0.55,0.55,0.55,0.55,0.55
7935,0.55,0.55,0.55,0.55,0.55
7936,0.55,0.55,0.55,0.55,0.55
7937,0.55,0.55,0.55,0.55,0.55
7938,0.55,0.55,0.55,0.55,0.55
7939,0.55,0.55,0.55,0.55,0.55
7940,0.55,0.55,0.55,0.55,0.55
7941,0.55,0.55,0.55,0.55,0.55
7942,0.55,0.55,0.55,0.55,0.55
7943,0.55,0.55,0.55,0.55,0.55
7944,0.55,0.55,0.55,0.55,0.55
7945,0.55,0.55,0.55,0.55,0.55
7946,0.55,0.55,0.55,0.55,0.55
7947,0.55,0.55,0.55,0.55,0.55
7948,0.55,0.55,0.55,0.55,0.55
7949,0.55,0.55,0.55,0.55,0.55
7950,0.55,0.55,0.55,0.55,0.55
7951,0.55,0.55,0.55,0.55,0.55
7952,0.55,0.55,0.55,0.55,0.55
7953,0.55,0.55,0.55,0.55,0.55
7954,0.55,0.55,0.55,0.55,0.55
7955,0.55,0.55,0.55,0.55,0.55
7956,0.55,0.55,0.55,0.55,0.55
7957,0.55,0.55,0.55,0.55,0.55
7958,0.55,0.55,0.55,0.55,0.55
7959,0.55,0.55,0.55,0.55,0.55
7960,0.55,0.55,0.55,0.55,0.55
7961,0.55,0.55,0.55,0.55,0.55
7962,0.55,0.55,0.55,0.55,0.55
7963,0.55,0.55,0.55,0.55,0.55
7964,0.55,0.55,0.55,0.55,0.55
7965,0.55,0.55,0.55,0.55,0.55
7966,0.55,0.55,0.55,0.55,0.55
7967,0.55,0.55,0.55,0.55,0.55
7968,0.55,0.55,0.55,0.55,0.55
7969,0.55,0.55,0.55,0.55,0.55
7970,0.55,0.55,0.55,0.55,0.55
7971,0.55,0.55,0.55,0.55,0.55
7972,0.55,0.55,0.55,0.55,0.55
7973,0.55,0.55,0.55,0.55,0.55
7974,0.55,0.55,0.55,0.55,0.55
7975,0.55,0.55,0.55,0.55,0.55
7976,0.55,0.55,0.55,0.55,0.55
7977,0.55,0.55,0.55,0.55,0.55
7978,0.55,0.55,0.55,0.55,0.55
7979,0.55,0.55,0.55,0.55,0.55
7980,0.55,0.55,0.55,0.55,0.55
7981,0.55,0.55,0.55,0.55,0.55
7982,0.55,0.55,0.55,0.55,0.55
7983,0.55,0.55,0.55,0.55,0.55
7984,0.55,0.55,0.55,0.55,0.55
7985,0.55,0.55,0.55,0.55,0.55
7986,0.55,0.55,0.55,0.55,0.55
7987,0.55,0.55,0.55,0.55,0.55
7988,0.55,0.55,0.55,0.55,0.55
7989,0.55,0.55,0.55,0.55,0.55
7990,0.55,0.55,0.55,0.55,0.55
7991,0.55,0.55,0.55,0.55,0.55
7992,0.55,0.55,0.55,0.55,0.55
7993,0.55,0.55,0.55,0.55,0.55
7994,0.55,0.55,0.55,0.55,0.55
7995,0.55,0.55,0.55,0.55,0.55
7996,0.55,0.55,0.55,0.55,0.55
7997,0.55,0.55,0.55,0.55,0.55
7998,0.55,0.55,0.55,0.55,0.55
7999,0.55,0.55,0.55,0.55,0.55
8000,0.55,0.55,0.55,0.55,0.55
8001,0.55,0.55,0.55,0.55,0.55
8002,0.55,0.55,0.55,0.55,0.55
8003,0.55,0.55,0.55,0.55,0.55
8004,0.55,0.55,0.55,0.55,0.55
8005,0.55,0.55,0.55,0.55,0.55
8006,0.55,0.55,0.55,0.55,0.55
8007,0.55,0.55,0.55,0.55,0.55
8008,0.55,0.55,0.55,0.55,0.55
8009,0.55,0.55,0.55,0.55,0.55
8010,0.55,0.55,0.55,0.55,0.55
8011,0.55,0.55,0.55,0.55,0.55
8012,0.55,0.55,0.55,0.55,0.55
8013,0.55,0.55,0.55,0.55,0.55
8014,0.55,0.55,0.55,0.55,0.55
8015,0.55,0.55,0.55,0.55,0.55
8016,0.55,0.55,0.55,0.55,0.55
8017,0.55,0.55,0.55,0.55,0.55
8018,0.55,0.55,0.55,0.55,0.55
8019,0.55,0.55,0.55,0.55,0.55
8020,0.55,0.55,0.55,0.55,0.55
8021,0.55,0.55,0.55,0.55,0.55
8022,0.55,0.55,0.55,0.55,0.55
8023,0.55,0.55,0.55,0.55,0.55
8024,0.55,0.55,0.55,0.55,0.55
8025,0.55,0.55,0.55,0.55,0.55
8026,0.55,0.55,0.55,0.55,0.55
8027,0.55,0.55,0.55,0.55,0.55
8028,0.55,0.55,0.55,0.55,0.55
8029,0.55,0.55,0.55,0.55,0.55
8030,0.55,0.55,0.55,0.55,0.55
8031,0.55,0.55,0.55,0.55,0.55
8032,0.55,0.55,0.55,0.55,0.55
8033,0.55,0.55,0.55,0.55,0.55
8034,0.55,0.55,0.55,0.55,0.55
8035,0.55,0.55,0.55,0.55,0.55
8036,0.55,0.55,0.55,0.55,0.55
8037,0.55,0.55,0.55,0.55,0.55
8038,0.55,0.55,0.55,0.55,0.55
8039,0.55,0.55,0.55,0.55,0.55
8040,0.55,0.55,0.55,0.55,0.55
8041,0.55,0.55,0.55,0.55,0.55
8042,0.55,0.55,0.55,0.55,0.55
8043,0.55,0.55,0.55,0.55,0.55
8044,0.55,0.55,0.55,0.55,0.55
8045,0.55,0.55,0.55,0.55,0.55
8046,0.55,0.55,0.55,0.55,0.55
8047,0.55,0.55,0.55,0.55,0.55
8048,0.55,0.55,0.55,0.55,0.55
8049,0.55,0.55,0.55,0.55,0.55
8050,0.55,0.55,0.55,0.55,0.55
8051,0.55,0.55,0.55,0.55,0.55
8052,0.55,0.55,0.55,0.55,0.55
8053,0.55,0.55,0.55,0.55,0.55
8054,0.55,0.55,0.55,0.55,0.55
8055,0.55,0.55,0.55,0.55,0.55
8056,0.55,0.55,0.55,0.55,0.55
8057,0.55,0.55,0.55,0.55,0.55
8058,0.55,0.55,0.55,0.55,0.55
8059,0.55,0.55,0.55,0.55,0.55
8060,0.55,0.55,0.55,0.55,0.55
8061,0.55,0.55,0.55,0.55,0.55
8062,0.55,0.55,0.55,0.55,0.55
8063,0.55,0.55,0.55,0.55,0.55
8064,0.55,0.55,0.55,0.55,0.55
8065,0.55,0.55,0.55,0.55,0.55
8066,0.55,0.55,0.55,0.55,0.55
8067,0.55,0.55,0.55,0.55,0.55
8068,0.55,0.55,0.55,0.55,0.55
8069,0.55,0.55,0.55,0.55,0.55
8070,0.55,0.55,0.55,0.55,0.55
8071,0.55,0.55,0.55,0.55,0.55
8072,0.55,0.55,0.55,0.55,0.55
8073,0.55,0.55,0.55,0.55,0.55
8074,0.55,0.55,0.55,0.55,0.55
8075,0.55,0.55,0.55,0.55,0.55
8076,0.55,0.55,0.55,0.55,0.55
8077,0.55,0.55,0.55,0.55,0.55
8078,0.55,0.55,0.55,0.55,0.55
8079,0.55,0.55,0.55,0.55,0.55
8080,0.55,0.55,0.55,0.55,0.55
8081,0.55,0.55,0.55,0.55,0.55
8082,0.55,0.55,0.55,0.55,0.55
8083,0.55,0.55,0.55,0.55,0.55
8084,0.55,0.55,0.55,0.55,0.55
8085,0.55,0.55,0.55,0.55,0.55
8086,0.55,0.55,0.55,0.55,0.55
8087,0.55,0.55,0.55,0.55,0.55
8088,0.55,0.55,0.55,0.55,0.55
8089,0.55,0.55,0.55,0.55,0.55
8090,0.55,0.55,0.55,0.55,0.55
8091,0.55,0.55,0.55,0.55,0.55
8092,0.55,0.55,0.55,0.55,0.55
8093,0.55,0.55,0.55,0.55,0.55
8094,0.55,0.55,0.55,0.55,0.55
8095,0.55,0.55,0.55,0.55,0.55
8096,0.55,0.55,0.55,0.55,0.55
8097,0.55,0.55,0.55,0.55,0.55
8098,0.55,0.55,0.55,0.55,0.55
8099,0.55,0.55,0.55,0.55,0.55
8100,0.55,0.55,0.55,0.55,0.55
8101,0.55,0.55,0.55,0.55,0.55
8102,0.55,0.55,0.55,0.55,0.55
8103,0.55,0.55,0.55,0.55,0.55
8104,0.55,0.55,0.55,0.55,0.55
8105,0.55,0.55,0.55,0.55,0.55
8106,0.55,0.55,0.55,0.55,0.55
8107,0.55,0.55,0.55,0.55,0.55
8108,0.55,0.55,0.55,0.55,0.55
8109,0.55,0.55,0.55,0.55,0.55
8110,0.55,0.55,0.55,0.55,0.55
8111,0.55,0.55,0.55,0.55,0.55
8112,0.55,0.55,0.55,0.55,0.55
8113,0.55,0.55,0.55,0.55,0.55
8114,0.55,0.55,0.55,0.55,0.55
8115,0.55,0.55,0.55,0.55,0.55
8116,0.55,0.55,0.55,0.55,0.55
8117,0.55,0.55,0.55,0.55,0.55
8118,0.55,0.55,0.55,0.55,0.55
8119,0.55,0.55,0.55,0.55,0.55
8120,0.55,0.55,0.55,0.55,0.55
8121,0.55,0.55,0.55,0.55,0.55
8122,0.55,0.55,0.55,0.55,0.55
8123,0.55,0.55,0.55,0.55,0.55
8124,0.55,0.55,0.55,0.55,0.55
8125,0.55,0.55,0.55,0.55,0.55
8126,0.55,0.55,0.55,0.55,0.55
8127,0.55,0.55,0.55,0.55,0.55
8128,0.55,0.55,0.55,0.55,0.55
8129,0.55,0.55,0.55,0.55,0.55
8130,0.55,0.55,0.55,0.55,0.55
8131,0.55,0.55,0.55,0.55,0.55
8132,0.55,0.55,0.55,0.55,0.55
8133,0.55,0.55,0.55,0.55,0.55
8134,0.55,0.55,0.55,0.55,0.55
8135,0.55,0.55,0.55,0.55,0.55
8136,0.55,0.55,0.55,0.55,0.55
8137,0.55,0.55,0.55,0.55,0.55
8138,0.55,0.55,0.55,0.55,0.55
8139,0.55,0.55,0.55,0.55,0.55
8140,0.55,0.55,0.55,0.55,0.55
8141,0.55,0.55,0.55,0.55,0.55
8142,0.55,0.55,0.55,0.55,0.55
8143,0.55,0.55,0.55,0.55,0.55
8144,0.55,0.55,0.55,0.55,0.55
8145,0.55,0.55,0.55,0.55,0.55
8146,0.55,0.55,0.55,0.55,0.55
8147,0.55,0.55,0.55,0.55,0.55
8148,0.55,0.55,0.55,0.55,0.55
8149,0.55,0.55,0.55,0.55,0.55
8150,0.55,0.55,0.55,0.55,0.55
8151,0.55,0.55,0.55,0.55,0.55
8152,0.55,0.55,0.55,0.55,0.55
8153,0.55,0.55,0.55,0.55,0.55
8154,0.55,0.55,0.55,0.55,0.55
8155,0.55,0.55,0.55,0.55,0.55
8156,0.55,0.55,0.55,0.55,0.55
8157,0.55,0.55,0.55,0.55,0.55
8158,0.55,0.55,0.55,0.55,0.55
8159,0.55,0.55,0.55,0.55,0.55
8160,0.55,0.55,0.55,0.55,0.55
8161,0.55,0.55,0.55,0.55,0.55
8162,0.55,0.55,0.55,0.55,0.55
8163,0.55,0.55,0.55,0.55,0.55
8164,0.55,0.55,0.55,0.55,0.55
8165,0.55,0.55,0.55,0.55,0.55
8166,0.55,0.55,0.55,0.55,0.55
8167,0.55,0.55,0.55,0.55,0.55
8168,0.55,0.55,0.55,0.55,0.55
8169,0.55,0.55,0.55,0.55,0.55
8170,0.55,0.55,0.55,0.55,0.55
8171,0.55,0.55,0.55,0.55,0.55
8172,0.55,0.55,0.55,0.55,0.55
8173,0.55,0.55,0.55,0.55,0.55
8174,0.55,0.55,0.55,0.55,0.55
8175,0.55,0.55,0.55,0.55,0.55
8176,0.55,0.55,0.55,0.55,0.55
8177,0.55,0.55,0.55,0.55,0.55
8178,0.55,0.55,0.55,0.55,0.55
8179,0.55,0.55,0.55,0.55,0.55
8180,0.55,0.55,0.55,0.55,0.55
8181,0.55,0.55,0.55,0.55,0.55
8182,0.55,0.55,0.55,0.55,0.55
8183,0.55,0.55,0.55,0.55,0.55
8184,0.55,0.55,0.55,0.55,0.55
8185,0.55,0.55,0.55,0.55,0.55
8186,0.55,0.55,0.55,0.55,0.55
8187,0.55,0.55,0.55,0.55,0.55
8188,0.55,0.55,0.55,0.55,0.55
8189,0.55,0.55,0.55,0.55,0.55
8190,0.55,0.55,0.55,0.55,0.55
8191,0.55,0.55,0.55,0.55,0.55
8192,0.55,0.55,0.55,0.55,0.55
8193,0.55,0.55,0.55,0.55,0.55
8194,0.55,0.55,0.55,0.55,0.55
8195,0.55,0.55,0.55,0.55,0.55
8196,0.55,0.55,0.55,0.55,0.55
8197,0.55,0.55,0.55,0.55,0.55
8198,0.55,0.55,0.55,0.55,0.55
8199,0.55,0.55,0.55,0.55,0.55
8200,0.55,0.55,0.55,0.55,0.55
8201,0.55,0.55,0.55,0.55,0.55
8202,0.55,0.55,0.55,0.55,0.55
8203,0.55,0.55,0.55,0.55,0.55
8204,0.55,0.55,0.55,0.55,0.55
8205,0.55,0.55,0.55,0.55,0.55
8206,0.55,0.55,0.55,0.55,0.55
8207,0.55,0.55,0.55,0.55,0.55
8208,0.55,0.55,0.55,0.55,0.55
8209,0.55,0.55,0.55,0.55,0.55
8210,0.55,0.55,0.55,0.55,0.55
8211,0.55,0.55,0.55,0.55,0.55
8212,0.55,0.55,0.55,0.55,0.55
8213,0.55,0.55,0.55,0.55,0.55
8214,0.55,0.55,0.55,0.55,0.55
8215,0.55,0.55,0.55,0.55,0.55
8216,0.55,0.55,0.55,0.55,0.55
8217,0.55,0.55,0.55,0.55,0.55
8218,0.55,0.55,0.55,0.55,0.55
8219,0.55,0.55,0.55,0.55,0.55
8220,0.55,0.55,0.55,0.55,0.55
8221,0.55,0.55,0.55,0.55,0.55
8222,0.55,0.55,0.55,0.55,0.55
8223,0.55,0.55,0.55,0.55,0.55
8224,0.55,0.55,0.55,0.55,0.55
8225,0.55,0.55,0.55,0.55,0.55
8226,0.55,0.55,0.55,0.55,0.55
8227,0.55,0.55,0.55,0.55,0.55
8228,0.55,0.55,0.55,0.55,0.55
8229,0.55,0.55,0.55,0.55,0.55
8230,0.55,0.55,0.55,0.55,0.55
8231,0.55,0.55,0.55,0.55,0.55
8232,0.55,0.55,0.55,0.55,0.55
8233,0.55,0.55,0.55,0.55,0.55
8234,0.55,0.55,0.55,0.55,0.55
8235,0.55,0.55,0.55,0.55,0.55
8236,0.55,0.55,0.55,0.55,0.55
8237,0.55,0.55,0.55,0.55,0.55
8238,0.55,0.55,0.55,0.55,0.55
8239,0.55,0.55,0.55,0.55,0.55
8240,0.55,0.55,0.55,0.55,0.55
8241,0.55,0.55,0.55,0.55,0.55
8242,0.55,0.55,0.55,0.55,0.55
8243,0.55,0.55,0.55,0.55,0.55
8244,0.55,0.55,0.55,0.55,0.55
8245,0.55,0.55,0.55,0.55,0.55
8246,0.55,0.55,0.55,0.55,0.55
8247,0.55,0.55,0.55,0.55,0.55
8248,0.55,0.55,0.55,0.55,0.55
8249,0.55,0.55,0.55,0.55,0.55
8250,0.55,0.55,0.55,0.55,0.55
8251,0.55,0.55,0.55,0.55,0.55
8252,0.55,0.55,0.55,0.55,0.55
8253,0.55,0.55,0.55,0.55,0.55
8254,0.55,0.55,0.55,0.55,0.55
8255,0.55,0.55,0.55,0.55,0.55
8256,0.55,0.55,0.55,0.55,0.55
8257,0.55,0.55,0.55,0.55,0.55
8258,0.55,0.55,0.55,0.55,0.55
8259,0.55,0.55,0.55,0.55,0.55
8260,0.55,0.55,0.55,0.55,0.55
8261,0.55,0.55,0.55,0.55,0.55
8262,0.55,0.55,0.55,0.55,0.55
8263,0.55,0.55,0.55,0.55,0.55
8264,0.55,0.55,0.55,0.55,0.55
8265,0.55,0.55,0.55,0.55,0.55
8266,0.55,0.55,0.55,0.55,0.55
8267,0.55,0.55,0.55,0.55,0.55
8268,0.55,0.55,0.55,0.55,0.55
8269,0.55,0.55,0.55,0.55,0.55
8270,0.55,0.55,0.55,0.55,0.55
8271,0.55,0.55,0.55,0.55,0.55
8272,0.55,0.55,0.55,0.55,0.55
8273,0.55,0.55,0.55,0.55,0.55
8274,0.55,0.55,0.55,0.55,0.55
8275,0.55,0.55,0.55,0.55,0.55
8276,0.55,0.55,0.55,0.55,0.55
8277,0.55,0.55,0.55,0.55,0.55
8278,0.55,0.55,0.55,0.55,0.55
8279,0.55,0.55,0.55,0.55,0.55
8280,0.55,0.55,0.55,0.55,0.55
8281,0.55,0.55,0.55,0.55,0.55
8282,0.55,0.55,0.55,0.55,0.55
8283,0.55,0.55,0.55,0.55,0.55
8284,0.55,0.55,0.55,0.55,0.55
8285,0.55,0.55,0.55,0.55,0.55
8286,0.55,0.55,0.55,0.55,0.55
8287,0.55,0.55,0.55,0.55,0.55
8288,0.55,0.55,0.55,0.55,0.55
8289,0.55,0.55,0.55,0.55,0.55
8290,0.55,0.55,0.55,0.55,0.55
8291,0.55,0.55,0.55,0.55,0.55
8292,0.55,0.55,0.55,0.55,0.55
8293,0.55,0.55,0.55,0.55,0.55
8294,0.55,0.55,0.55,0.55,0.55
8295,0.55,0.55,0.55,0.55,0.55
8296,0.55,0.55,0.55,0.55,0.55
8297,0.55,0.55,0.55,0.55,0.55
8298,0.55,0.55,0.55,0.55,0.55
8299,0.55,0.55,0.55,0.55,0.55
8300,0.55,0.55,0.55,0.55,0.55
8301,0.55,0.55,0.55,0.55,0.55
8302,0.55,0.55,0.55,0.55,0.55
8303,0.55,0.55,0.55,0.55,0.55
8304,0.55,0.55,0.55,0.55,0.55
8305,0.55,0.55,0.55,0.55,0.55
8306,0.55,0.55,0.55,0.55,0.55
8307,0.55,0.55,0.55,0.55,0.55
8308,0.55,0.55,0.55,0.55,0.55
8309,0.55,0.55,0.55,0.55,0.55
8310,0.55,0.55,0.55,0.55,0.55
8311,0.55,0.55,0.55,0.55,0.55
8312,0.55,0.55,0.55,0.55,0.55
8313,0.55,0.55,0.55,0.55,0.55
8314,0.55,0.55,0.55,0.55,0.55
8315,0.55,0.55,0.55,0.55,0.55
8316,0.55,0.55,0.55,0.55,0.55
8317,0.55,0.55,0.55,0.55,0.55
8318,0.55,0.55,0.55,0.55,0.55
8319,0.55,0.55,0.55,0.55,0.55
8320,0.55,0.55,0.55,0.55,0.55
8321,0.55,0.55,0.55,0.55,0.55
8322,0.55,0.55,0.55,0.55,0.55
8323,0.55,0.55,0.55,0.55,0.55
8324,0.55,0.55,0.55,0.55,0.55
8325,0.55,0.55,0.55,0.55,0.55
8326,0.55,0.55,0.55,0.55,0.55
8327,0.55,0.55,0.55,0.55,0.55
8328,0.55,0.55,0.55,0.55,0.55
8329,0.55,0.55,0.55,0.55,0.55
8330,0.55,0.55,0.55,0.55,0.55
8331,0.55,0.55,0.55,0.55,0.55
8332,0.55,0.55,0.55,0.55,0.55
8333,0.55,0.55,0.55,0.55,0.55
8334,0.55,0.55,0.55,0.55,0.55
8335,0.55,0.55,0.55,0.55,0.55
8336,0.55,0.55,0.55,0.55,0.55
8337,0.55,0.55,0.55,0.55,0.55
8338,0.55,0.55,0.55,0.55,0.55
8339,0.55,0.55,0.55,0.55,0.55
8340,0.55,0.55,0.55,0.55,0.55
8341,0.55,0.55,0.55,0.55,0.55
8342,0.55,0.55,0.55,0.55,0.55
8343,0.55,0.55,0.55,0.55,0.55
8344,0.55,0.55,0.55,0.55,0.55
8345,0.55,0.55,0.55,0.55,0.55
8346,0.55,0.55,0.55,0.55,0.55
8347,0.55,0.55,0.55,0.55,0.55
8348,0.55,0.55,0.55,0.55,0.55
8349,0.55,0.55,0.55,0.55,0.55
8350,0.55,0.55,0.55,0.55,0.55
8351,0.55,0.55,0.55,0.55,0.55
8352,0.55,0.55,0.55,0.55,0.55
8353,0.55,0.55,0.55,0.55,0.55
8354,0.55,0.55,0.55,0.55,0.55
8355,0.55,0.55,0.55,0.55,0.55
8356,0.55,0.55,0.55,0.55,0.55
8357,0.55,0.55,0.55,0.55,0.55
8358,0.55,0.55,0.55,0.55,0.55
8359,0.55,0.55,0.55,0.55,0.55
8360,0.55,0.55,0.55,0.55,0.55
8361,0.55,0.55,0.55,0.55,0.55
8362,0.55,0.55,0.55,0.55,0.55
8363,0.55,0.55,0.55,0.55,0.55
8364,0.55,0.55,0.55,0.55,0.55
8365,0.55,0.55,0.55,0.55,0.55
8366,0.55,0.55,0.55,0.55,0.55
8367,0.55,0.55,0.55,0.55,0.55
8368,0.55,0.55,0.55,0.55,0.55
8369,0.55,0.55,0.55,0.55,0.55
8370,0.55,0.55,0.55,0.55,0.55
8371,0.55,0.55,0.55,0.55,0.55
8372,0.55,0.55,0.55,0.55,0.55
8373,0.55,0.55,0.55,0.55,0.55
8374,0.55,0.55,0.55,0.55,0.55
8375,0.55,0.55,0.55,0.55,0.55
8376,0.55,0.55,0.55,0.55,0.55
8377,0.55,0.55,0.55,0.55,0.55
8378,0.55,0.55,0.55,0.55,0.55
8379,0.55,0.55,0.55,0.55,0.55
8380,0.55,0.55,0.55,0.55,0.55
8381,0.55,0.55,0.55,0.55,0.55
8382,0.55,0.55,0.55,0.55,0.55
8383,0.55,0.55,0.55,0.55,0.55
8384,0.55,0.55,0.55,0.55,0.55
8385,0.55,0.55,0.55,0.55,0.55
8386,0.55,0.55,0.55,0.55,0.55
8387,0.55,0.55,0.55,0.55,0.55
8388,0.55,0.55,0.55,0.55,0.55
8389,0.55,0.55,0.55,0.55,0.55
8390,0.55,0.55,0.55,0.55,0.55
8391,0.55,0.55,0.55,0.55,0.55
8392,0.55,0.55,0.55,0.55,0.55
8393,0.55,0.55,0.55,0.55,0.55
8394,0.55,0.55,0.55,0.55,0.55
8395,0.55,0.55,0.55,0.55,0.55
8396,0.55,0.55,0.55,0.55,0.55
8397,0.55,0.55,0.55,0.55,0.55
8398,0.55,0.55,0.55,0.55,0.55
8399,0.55,0.55,0.55,0.55,0.55
8400,0.55,0.55,0.55,0.55,0.55
8401,0.55,0.55,0.55,0.55,0.55
8402,0.55,0.55,0.55,0.55,0.55
8403,0.55,0.55,0.55,0.55,0.55
8404,0.55,0.55,0.55,0.55,0.55
8405,0.55,0.55,0.55,0.55,0.55
8406,0.55,0.55,0.55,0.55,0.55
8407,0.55,0.55,0.55,0.55,0.55
8408,0.55,0.55,0.55,0.55,0.55
8409,0.55,0.55,0.55,0.55,0.55
8410,0.55,0.55,0.55,0.55,0.55
8411,0.55,0.55,0.55,0.55,0.55
8412,0.55,0.55,0.55,0.55,0.55
8413,0.55,0.55,0.55,0.55,0.55
8414,0.55,0.55,0.55,0.55,0.55
8415,0.55,0.55,0.55,0.55,0.55
8416,0.55,0.55,0.55,0.55,0.55
8417,0.55,0.55,0.55,0.55,0.55
